@#,Name,Type1,Type2,Total,Z_HP,Z_Attack,Z_Defense,Z_Sp.Atk,Z_Sp.Def,Z_Speed,Generation,Legendary
408,Shelgon,15,NULL,420,-.166783050706769,.492915847340363,.838825004595941,-.391781821099299,-.787041082005382,-.628947076977839,3,0
409,Salamence,15,Flying,600,1.00809021520531,1.72530174583959,.197460191753779,1.13622840159687,.290974325375577,1.09160298998383,3,0
410,SalamenceMega Salamence,15,Flying,700,1.00809021520531,2.0333982204644,1.80087222385918,1.4418304461361,.650312794502564,1.7798230167685,3,0
411,Beldum,17,Psychic,300,-1.1458441056335,-.739470051158864,.197460191753779,-1.15578693244738,-.427702612878396,-1.31716710376251,3,0
412,Metang,17,Psychic,420,-.362595261692115,-.123277101909251,.838825004595941,-.544582843368916,.290974325375577,-.628947076977839,3,0
413,Metagross,17,Psychic,600,.42065358224927,1.72530174583959,1.80087222385918,.677825334788017,.650312794502564,.0592729498068294,3,0
414,MetagrossMega Metagross,17,Psychic,700,.42065358224927,2.0333982204644,2.44223703670134,.98342737932725,1.36898973275654,1.43571300337617,3,0
415,Regirock,12,NULL,580,.42065358224927,.646964084652766,4.04564906880675,-.697383865638533,1.00965126362955,-.628947076977839,3,1
416,Regice,14,NULL,580,.42065358224927,-.893518288471268,.838825004595941,.830626357057634,4.60303595489942,-.628947076977839,3,1
417,Registeel,17,NULL,580,.42065358224927,-.123277101909251,2.44223703670134,.0666212457095505,2.80634360926448,-.628947076977839,3,1
418,Latias,15,Psychic,600,.42065358224927,.0307711354031526,.51814259817486,1.13622840159687,2.08766667101051,1.43571300337617,3,1
419,LatiasMega Latias,15,Psychic,700,.42065358224927,.646964084652766,1.4801898174381,2.05303453521457,2.80634360926448,1.43571300337617,3,1
420,Latios,15,Psychic,600,.42065358224927,.338867610027959,.197460191753779,1.74743249067533,1.36898973275654,1.43571300337617,3,1
421,LatiosMega Latios,15,Psychic,700,.42065358224927,1.57125350852719,.838825004595941,2.66423862429303,1.72832820188352,1.43571300337617,3,1
422,Kyogre,3,NULL,670,1.20390242619066,.646964084652766,.51814259817486,2.3586365797538,2.4470051401375,.747492976591498,3,1
423,KyogrePrimal Kyogre,3,NULL,770,1.20390242619066,2.1874464577768,.51814259817486,3.2754427133715,3.16568207839147,.747492976591498,3,1
424,Groudon,8,NULL,670,1.20390242619066,2.1874464577768,2.12155463028026,.830626357057634,.650312794502564,.747492976591498,3,1
425,GroudonPrimal Groudon,8,Fire,770,1.20390242619066,3.11173588165122,2.76291944312243,2.3586365797538,.650312794502564,.747492976591498,3,1
426,Rayquaza,15,Flying,680,1.399714637176,2.1874464577768,.51814259817486,2.3586365797538,.650312794502564,.919547983287665,3,1
427,RayquazaMega Rayquaza,15,Flying,780,1.399714637176,3.11173588165122,.838825004595941,3.2754427133715,1.00965126362955,1.60776801007233,3,1
428,Jirachi,17,Psychic,600,1.20390242619066,.646964084652766,.838825004595941,.830626357057634,1.00965126362955,1.09160298998383,3,1
429,DeoxysNormal Forme,11,NULL,600,-.754219683662808,2.1874464577768,-.764587027509463,2.3586365797538,-.787041082005382,2.8121530569455,3,1
430,DeoxysAttack Forme,11,NULL,600,-.754219683662808,3.11173588165122,-1.72663424677271,3.2754427133715,-1.86505648938634,2.8121530569455,3,1
431,DeoxysDefense Forme,11,NULL,600,-.754219683662808,-.277325339221654,2.76291944312243,-.0861797765600662,3.16568207839147,.747492976591498,3,1
432,DeoxysSpeed Forme,11,NULL,600,-.754219683662808,.492915847340363,.51814259817486,.677825334788017,.650312794502564,3.84448309712251,3,1
433,Turtwig,1,NULL,318,-.558407472677462,-.338944634146616,-.31563165851995,-.85018488790815,-.607371847441889,-1.28275610242327,4,0
434,Grotle,1,NULL,405,.224841371263924,.308057962565479,.357801394964319,-.544582843368916,-.248033378314903,-1.11070109572711,4,0
435,Torterra,1,Ground,525,1.00809021520531,.924250911815092,.999166207806481,.0666212457095505,.47064355993907,-.422481068942438,4,0
436,Chimchar,2,NULL,309,-.989194336845224,-.647041108771422,-.956996471362112,-.452902230007146,-1.00264416348157,-.250426062246271,4,0
437,Monferno,2,Fighting,405,-.205945492903838,-.0308481595218087,-.700450546225247,.15830185907132,-.715173388179985,.437793964538397,4,0
438,Infernape,2,Fighting,534,.264003813460993,.770202674502689,-.0911539740251936,.952867174873327,-.0324302968387107,1.3668910006977,4,0
439,Piplup,3,NULL,314,-.6367323570716,-.862708641008787,-.668382305583139,-.361221616645376,-.57143800052919,-.973057090370173,4,0
440,Prinplup,3,NULL,405,-.205945492903838,-.400563929071577,-.187358695951518,.24998247243309,.147238937724783,-.628947076977839,4,0
441,Empoleon,3,Steel,530,.577303351037547,.215629020178037,.454006116890644,1.16678860605079,1.04558511054225,-.284837063585505,4,0
442,Starly,5,Flying,245,-1.1458441056335,-.739470051158864,-1.40595184035162,-1.308587954717,-1.50571802025936,-.284837063585505,4,0
443,Staravia,5,Flying,340,-.558407472677462,-.123277101909251,-.764587027509463,-1.00298591017777,-1.14637955113237,.403382963199164,4,0
444,Staraptor,5,Flying,485,.616465793234617,1.26315703390238,-.123222214667302,-.697383865638533,-.427702612878396,1.09160298998383,4,0
445,Bidoof,5,NULL,250,-.401757703889185,-1.04756652578367,-1.08526943393054,-1.15578693244738,-1.14637955113237,-1.28275610242327,4,0
446,Bibarel,5,Water,410,.381491140052201,.184819372715556,-.443904621088382,-.544582843368916,-.427702612878396,.0936839511460629,4,0
447,Kricketot,4,NULL,194,-1.26333143222471,-1.66375947503328,-1.05320119328844,-1.46138897698662,-1.11044570421967,-1.48922211045867,4,0
448,Kricketune,4,NULL,384,.303166255658062,.184819372715556,-.732518786867355,-.544582843368916,-.751107235092684,-.112782056889338,4,0
449,Shinx,7,NULL,263,-.950031894648155,-.431373576534058,-1.27767887778319,-1.00298591017777,-1.36198263260856,-.801002083674006,4,0
450,Luxio,7,NULL,363,-.362595261692115,.184819372715556,-.796655268151571,-.391781821099299,-.822974928918081,-.284837063585505,4,0
451,Luxray,7,NULL,523,.42065358224927,1.26315703390238,.165391951111671,.677825334788017,.255040478462879,.0592729498068294,4,0
452,Budew,1,Poison,280,-1.1458441056335,-1.50971123772088,-1.24561063714108,-.697383865638533,-.0683641437514093,-.456892070281672,4,0
453,Roserade,1,Poison,515,-.362595261692115,-.277325339221654,-.283563417877842,1.59463146840572,1.18932049819304,.747492976591498,4,0
454,Cranidos,12,NULL,350,-.0884581663126305,1.41720527121478,-1.08526943393054,-1.308587954717,-1.50571802025936,-.353659066263972,4,0
455,Rampardos,12,NULL,495,1.08641509959945,2.64959116971401,-.443904621088382,-.238980798829683,-.787041082005382,-.353659066263972,4,0
456,Shieldon,12,Steel,350,-1.53746852760419,-1.13999546817111,1.41605333615389,-.941865501269919,.578445100677166,-1.31716710376251,4,0
457,Bastiodon,12,Steel,495,-.362595261692115,-.831898993546306,3.01946536825929,-.789064479000303,2.3751374463121,-1.31716710376251,4,0
458,Burmy,4,NULL,224,-1.1458441056335,-1.54052088518336,-.924928230720004,-1.33914815917092,-.966710316568876,-1.11070109572711,4,0
459,WormadamPlant Cloak,4,Grass,424,-.362595261692115,-.616231461308942,.357801394964319,.188862063525244,1.18932049819304,-1.11070109572711,4,0
460,WormadamSandy Cloak,4,Ground,424,-.362595261692115,-3.85120593280658E-005,.999166207806481,-.422342025553223,.47064355993907,-1.11070109572711,4,0
461,WormadamTrash Cloak,4,Steel,424,-.362595261692115,-.308134986684135,.6784838013854,-.11673998101399,.829982029066057,-1.11070109572711,4,0
462,Mothim,4,Flying,424,.0290291602785774,.462106199877882,-.764587027509463,.647265130334094,-.787041082005382,-.0783710555501042,4,0
463,Combee,4,Flying,244,-1.53746852760419,-1.50971123772088,-1.02113295264633,-1.308587954717,-1.07451185730697,.0592729498068294,4,0
464,Vespiquen,4,Flying,474,.0290291602785774,.0307711354031526,.902961485880157,.219422267979167,1.08151895745495,-.973057090370173,4,0
465,Pachirisu,7,NULL,405,-.362595261692115,-1.04756652578367,-.123222214667302,-.85018488790815,.650312794502564,.919547983287665,4,0
466,Buizel,3,NULL,330,-.558407472677462,-.431373576534058,-1.24561063714108,-.391781821099299,-1.50571802025936,.575437969895331,4,0
467,Floatzel,3,NULL,495,.616465793234617,.80101232196517,-.604245824298923,.372223290248784,-.787041082005382,1.60776801007233,4,0
468,Cherubi,1,NULL,275,-.950031894648155,-1.35566300040848,-.924928230720004,-.330661412191453,-.679239541267286,-1.14511209706634,4,0
469,Cherrim,1,NULL,450,.0290291602785774,-.585421813846461,-.123222214667302,.43334369915663,.21910663155018,.575437969895331,4,0
470,Shellos,3,NULL,325,.264003813460993,-.955137583396229,-.828723508793679,-.48346243446107,-.355834919052999,-1.17952309840557,4,0
471,Gastrodon,3,Ground,475,1.63468929035842,.123200077790595,-.187358695951518,.586144721426247,.362842019200975,-1.00746809170941,4,0
472,Ambipom,5,NULL,482,.224841371263924,.646964084652766,-.251495177235734,-.391781821099299,-.212099531402204,1.60776801007233,4,0
473,Drifloon,13,Flying,348,.812278004219963,-.893518288471268,-1.27767887778319,-.391781821099299,-1.00264416348157,.0592729498068294,4,0
474,Drifblim,13,Flying,498,3.16202453604412,.0307711354031526,-.956996471362112,.5250243125184,-.643305694354588,.403382963199164,4,0
475,Buneary,5,NULL,350,-.558407472677462,-.400563929071577,-.956996471362112,-.880745092362073,-.57143800052919,.575437969895331,4,0
476,Lopunny,5,NULL,480,-.166783050706769,-.0924674544467701,.325733154322211,-.57514304782284,.865915875978756,1.26365799668,4,0
477,LopunnyMega Lopunny,5,Fighting,580,-.166783050706769,1.75611139330207,.646415560743292,-.57514304782284,.865915875978756,2.295988036857,4,0
478,Mismagius,13,NULL,495,-.362595261692115,-.585421813846461,-.443904621088382,.98342737932725,1.18932049819304,1.26365799668,4,0
479,Honchkrow,16,Flying,505,1.20390242619066,1.41720527121478,-.700450546225247,.98342737932725,-.715173388179985,.0936839511460629,4,0
480,Glameow,5,NULL,310,-.793382125859878,-.739470051158864,-1.02113295264633,-.941865501269919,-1.25418109187046,.575437969895331,4,0
481,Purugly,5,NULL,452,.0681916024756466,.092390430328114,-.31563165851995,-.269541003283606,-.463636459791094,1.50453500605463,4,0
482,Chingling,11,NULL,285,-.950031894648155,-1.50971123772088,-.764587027509463,-.238980798829683,-.787041082005382,-.801002083674006,4,0
483,Stunky,6,Dark,329,-.245107935100908,-.492992871459019,-.860791749435787,-.972425705723843,-1.11044570421967,.196916955163763,4,0
484,Skuntank,6,Dark,479,1.32138975278186,.431296552415401,-.219426936593626,-.0556195721061429,-.391768765965697,.541026968556097,4,0
485,Bronzor,17,Psychic,300,-.480082588283323,-1.69456912249577,.389869635606428,-1.49194918144054,.506577406851769,-1.55804411313714,4,0
486,Bronzong,17,Psychic,500,-.0884581663126305,.308057962565479,1.35191685486967,.188862063525244,1.58459281423273,-1.21393409974481,4,0
487,Bonsly,12,NULL,290,-.754219683662808,.0307711354031526,.6784838013854,-1.91979204379547,-.966710316568876,-2.00538713054718,4,0
488,Mime Jr.,11,Fairy,310,-1.92909294957489,-1.66375947503328,-.924928230720004,-.0861797765600662,.650312794502564,-.284837063585505,4,0
489,Happiny,5,NULL,220,1.20390242619066,-2.2799524242829,-2.20765785640433,-1.76699102152585,-.248033378314903,-1.31716710376251,4,0
490,Chatot,5,Flying,411,.264003813460993,-.431373576534058,-.924928230720004,.586144721426247,-1.07451185730697,.781903977930731,4,0
491,Spiritomb,13,Dark,485,-.754219683662808,.400486904952921,1.09537092973281,.586144721426247,1.29712203893114,-1.14511209706634,4,0
492,Gible,15,Ground,300,-.440920146086254,-.277325339221654,-.924928230720004,-1.00298591017777,-.966710316568876,-.904235087691706,4,0
493,Gabite,15,Ground,410,-.0492957241155612,.338867610027959,-.283563417877842,-.697383865638533,-.607371847441889,.47220496587763,4,0
494,Garchomp,15,Ground,600,1.51720196376721,1.57125350852719,.6784838013854,.219422267979167,.47064355993907,1.1604249926623,4,0
495,GarchompMega Garchomp,15,Ground,700,1.51720196376721,2.80363940702641,1.31984861422756,1.4418304461361,.829982029066057,.816314979269965,4,0
496,Munchlax,5,NULL,390,2.57458790308808,.184819372715556,-1.08526943393054,-1.00298591017777,.47064355993907,-2.17744213724334,4,0
497,Riolu,10,NULL,285,-1.1458441056335,-.277325339221654,-1.08526943393054,-1.15578693244738,-1.14637955113237,-.284837063585505,4,0
498,Lucario,10,Steel,525,.0290291602785774,.955060559277573,-.123222214667302,1.28902942386648,-.0683641437514093,.747492976591498,4,0
499,LucarioMega Lucario,10,Steel,625,.0290291602785774,2.0333982204644,.454006116890644,2.05303453521457,-.0683641437514093,1.50453500605463,4,0
500,Hippopotas,8,NULL,330,-.0492957241155612,-.215706044296693,.133323710469563,-1.06410631908561,-1.07451185730697,-1.24834510108404,4,0
501,Hippowdon,8,NULL,525,1.51720196376721,1.01667985420253,1.41605333615389,-.147300185467913,.003503550073988,-.732180080995539,4,0
502,Skorupi,6,Bug,330,-1.1458441056335,-.893518288471268,.51814259817486,-1.308587954717,-.607371847441889,-.112782056889338,4,0
503,Drapion,6,Dark,500,.0290291602785774,.338867610027959,1.15950741101702,-.391781821099299,.111305090812084,.919547983287665,4,0
504,Croagunk,6,Fighting,300,-.832544568056947,-.55461216638398,-1.08526943393054,-.361221616645376,-1.14637955113237,-.628947076977839,4,0
505,Toxicroak,6,Fighting,490,.538140908840478,.83182196942765,-.283563417877842,.402783494702707,-.248033378314903,.575437969895331,4,0
506,Carnivine,1,NULL,454,.185678929066854,.646964084652766,-.0590857333830855,.5250243125184,.003503550073988,-.766591082334772,4,0
507,Finneon,3,NULL,330,-.793382125859878,-.924327935933748,-.572177583656815,-.727944070092456,-.391768765965697,-.0783710555501042,4,0
508,Lumineon,3,NULL,460,-.0101332819184919,-.308134986684135,.0691872291853468,-.11673998101399,.506577406851769,.781903977930731,4,0
509,Mantyke,3,Flying,345,-.950031894648155,-1.81780771234569,-.764587027509463,-.391781821099299,1.72832820188352,-.628947076977839,4,0
510,Snover,1,Ice,334,-.362595261692115,-.5238025189215,-.764587027509463,-.330661412191453,-.427702612878396,-.973057090370173,4,0
511,Abomasnow,1,Ice,494,.812278004219963,.400486904952921,.0371189885432387,.586144721426247,.47064355993907,-.284837063585505,4,0
512,AbomasnowMega Abomasnow,1,Ice,594,.812278004219963,1.63287280345215,.999166207806481,1.80855289958318,1.18932049819304,-1.31716710376251,4,0
513,Weavile,16,Ice,510,.0290291602785774,1.26315703390238,-.283563417877842,-.85018488790815,.47064355993907,1.95187802346467,4,0
514,Magnezone,7,Steel,535,.0290291602785774,-.277325339221654,1.31984861422756,1.74743249067533,.650312794502564,-.284837063585505,4,0
515,Lickilicky,5,NULL,515,1.59552684816135,.184819372715556,.6784838013854,.219422267979167,.829982029066057,-.628947076977839,4,0
516,Rhyperior,8,Rock,535,1.79133905914669,1.87934998315199,1.80087222385918,-.544582843368916,-.607371847441889,-.973057090370173,4,0
517,Tangrowth,1,NULL,535,1.20390242619066,.646964084652766,1.64053102064864,1.13622840159687,-.787041082005382,-.628947076977839,4,0
518,Electivire,7,NULL,540,.224841371263924,1.35558597628982,-.219426936593626,.677825334788017,.47064355993907,.919547983287665,4,0
519,Magmortar,2,NULL,540,.224841371263924,.492915847340363,-.219426936593626,1.59463146840572,.829982029066057,.506615967216864,4,0
520,Togekiss,9,Flying,545,.616465793234617,-.893518288471268,.6784838013854,1.4418304461361,1.54865896732003,.403382963199164,4,0
521,Yanmega,4,Flying,515,.655628235431686,-.0924674544467701,.389869635606428,1.31958962832041,-.57143800052919,.919547983287665,4,0
522,Leafeon,1,NULL,525,-.166783050706769,.955060559277573,1.80087222385918,-.391781821099299,-.248033378314903,.919547983287665,4,0
523,Glaceon,14,NULL,525,-.166783050706769,-.585421813846461,1.15950741101702,1.74743249067533,.829982029066057,-.112782056889338,4,0
524,Gliscor,8,Flying,510,.224841371263924,.492915847340363,1.64053102064864,-.85018488790815,.111305090812084,.919547983287665,4,0
525,Mamoswine,14,Ground,530,1.59552684816135,1.57125350852719,.197460191753779,-.0861797765600662,-.427702612878396,.403382963199164,4,0
526,Porygon-Z,5,NULL,535,.616465793234617,.0307711354031526,-.123222214667302,1.90023351294495,.111305090812084,.747492976591498,4,0
527,Gallade,11,Fighting,518,-.0492957241155612,1.41720527121478,-.283563417877842,-.238980798829683,1.54865896732003,.403382963199164,4,0
528,GalladeMega Gallade,11,Fighting,618,-.0492957241155612,2.64959116971401,.6784838013854,-.238980798829683,1.54865896732003,1.43571300337617,4,0
529,Probopass,12,Steel,525,-.362595261692115,-.739470051158864,2.2818958334908,.0666212457095505,2.80634360926448,-.973057090370173,4,0
530,Dusknoir,13,NULL,525,-.950031894648155,.646964084652766,1.96121342706972,-.238980798829683,2.267335905574,-.801002083674006,4,0
531,Froslass,14,Ghost,480,.0290291602785774,.0307711354031526,-.123222214667302,.219422267979167,-.0683641437514093,1.43571300337617,4,0
532,Rotom,7,Ghost,440,-.754219683662808,-.893518288471268,.101255469827455,.677825334788017,.183172784637481,.781903977930731,4,0
533,RotomHeat Rotom,7,Fire,520,-.754219683662808,-.431373576534058,1.0633026890907,.98342737932725,1.26118819201844,.609848971234564,4,0
534,RotomWash Rotom,7,Water,520,-.754219683662808,-.431373576534058,1.0633026890907,.98342737932725,1.26118819201844,.609848971234564,4,0
535,RotomFrost Rotom,7,Ice,520,-.754219683662808,-.431373576534058,1.0633026890907,.98342737932725,1.26118819201844,.609848971234564,4,0
536,RotomFan Rotom,7,Flying,520,-.754219683662808,-.431373576534058,1.0633026890907,.98342737932725,1.26118819201844,.609848971234564,4,0
537,RotomMow Rotom,7,Grass,520,-.754219683662808,-.431373576534058,1.0633026890907,.98342737932725,1.26118819201844,.609848971234564,4,0
538,Uxie,11,NULL,580,.224841371263924,-.123277101909251,1.80087222385918,.0666212457095505,2.08766667101051,.919547983287665,4,1
539,Mesprit,11,NULL,580,.42065358224927,.80101232196517,.999166207806481,.98342737932725,1.18932049819304,.403382963199164,4,1
540,Azelf,11,NULL,580,.224841371263924,1.41720527121478,-.123222214667302,1.59463146840572,-.0683641437514093,1.60776801007233,4,1
541,Dialga,17,Dragon,680,1.20390242619066,1.26315703390238,1.4801898174381,2.3586365797538,1.00965126362955,.747492976591498,4,1
542,Palkia,3,Dragon,680,.812278004219963,1.26315703390238,.838825004595941,2.3586365797538,1.72832820188352,1.09160298998383,4,1
543,Heatran,2,Steel,600,.851440446417032,.338867610027959,1.03123444844859,1.74743249067533,1.22525434510574,.300149959181463,4,1
544,Regigigas,5,NULL,670,1.59552684816135,2.49554293240161,1.15950741101702,.219422267979167,1.36898973275654,1.09160298998383,4,1
545,GiratinaAltered Forme,13,Dragon,680,3.16202453604412,.646964084652766,1.4801898174381,.830626357057634,1.72832820188352,.747492976591498,4,1
546,GiratinaOrigin Forme,13,Dragon,680,3.16202453604412,1.26315703390238,.838825004595941,1.4418304461361,1.00965126362955,.747492976591498,4,1
547,Cresselia,11,NULL,600,1.98715127013204,-.277325339221654,1.4801898174381,.0666212457095505,2.08766667101051,.575437969895331,4,0
548,Phione,3,NULL,480,.42065358224927,.0307711354031526,.197460191753779,.219422267979167,.290974325375577,.403382963199164,4,0
549,Manaphy,3,NULL,600,1.20390242619066,.646964084652766,.838825004595941,.830626357057634,1.00965126362955,1.09160298998383,4,0
550,Darkrai,16,NULL,600,.0290291602785774,.338867610027959,.51814259817486,1.90023351294495,.650312794502564,1.95187802346467,4,1
551,ShayminLand Forme,1,NULL,600,1.20390242619066,.646964084652766,.838825004595941,.830626357057634,1.00965126362955,1.09160298998383,4,1
552,ShayminSky Forme,1,Flying,600,1.20390242619066,.739393027040208,.0371189885432387,1.4418304461361,.111305090812084,2.02070002614313,4,1
553,Arceus,5,NULL,720,1.98715127013204,1.26315703390238,1.4801898174381,1.4418304461361,1.72832820188352,1.7798230167685,4,1
554,Victini,11,Fire,600,1.20390242619066,.646964084652766,.838825004595941,.830626357057634,1.00965126362955,1.09160298998383,5,1
555,Snivy,1,NULL,308,-.950031894648155,-1.04756652578367,-.604245824298923,-.85018488790815,-.607371847441889,-.181604059567804,5,0
556,Servine,1,NULL,413,-.362595261692115,-.585421813846461,.0371189885432387,-.391781821099299,.111305090812084,.506615967216864,5,0
557,Serperior,1,NULL,528,.224841371263924,-.123277101909251,.6784838013854,.0666212457095505,.829982029066057,1.53894600739387,5,0
558,Tepig,2,NULL,308,-.166783050706769,-.492992871459019,-.924928230720004,-.85018488790815,-.966710316568876,-.801002083674006,5,0
559,Pignite,2,Fighting,418,.812278004219963,.431296552415401,-.604245824298923,-.0861797765600662,-.607371847441889,-.456892070281672,5,0
560,Emboar,2,Fighting,528,1.59552684816135,1.35558597628982,-.283563417877842,.830626357057634,-.248033378314903,-.112782056889338,5,0
561,Oshawott,3,NULL,308,-.558407472677462,-.739470051158864,-.924928230720004,-.30010120773753,-.966710316568876,-.801002083674006,5,0
562,Dewott,3,NULL,413,.224841371263924,-.123277101909251,-.443904621088382,.311102881340937,-.427702612878396,-.284837063585505,5,0
563,Samurott,3,NULL,528,1.00809021520531,.646964084652766,.357801394964319,1.07510799268902,-.0683641437514093,.0592729498068294,5,0
564,Patrat,5,NULL,255,-.950031894648155,-.739470051158864,-1.11733767457265,-1.15578693244738,-1.18231339804507,-.904235087691706,5,0
565,Watchog,5,NULL,420,-.362595261692115,.184819372715556,-.15529045530941,-.391781821099299,-.104297990664108,.300149959181463,5,0
566,Lillipup,5,NULL,275,-.950031894648155,-.585421813846461,-.924928230720004,-1.46138897698662,-.966710316568876,-.456892070281672,5,0
567,Herdier,5,NULL,370,-.166783050706769,.0307711354031526,-.283563417877842,-1.15578693244738,-.248033378314903,-.284837063585505,5,0
568,Stoutland,5,NULL,500,.616465793234617,.955060559277573,.51814259817486,-.85018488790815,.650312794502564,.403382963199164,5,0
569,Purrloin,16,NULL,281,-1.10668166343643,-.893518288471268,-1.18147415585687,-.697383865638533,-1.25418109187046,-.0783710555501042,5,0
570,Liepard,16,NULL,446,-.205945492903838,.277248315102998,-.764587027509463,.463903903610554,-.787041082005382,1.29806899801923,5,0
571,Pansage,1,NULL,316,-.754219683662808,-.801089346083826,-.828723508793679,-.605703252276763,-.85890877583078,-.147193058228571,5,0
572,Simisage,1,NULL,498,.224841371263924,.585344789727805,-.347699899162058,.769505948149787,-.3199010721403,1.12601399132307,5,0
573,Pansear,2,NULL,316,-.754219683662808,-.801089346083826,-.828723508793679,-.605703252276763,-.85890877583078,-.147193058228571,5,0
574,Simisear,2,NULL,498,.224841371263924,.585344789727805,-.347699899162058,.769505948149787,-.3199010721403,1.12601399132307,5,0
575,Panpour,3,NULL,316,-.754219683662808,-.801089346083826,-.828723508793679,-.605703252276763,-.85890877583078,-.147193058228571,5,0
576,Simipour,3,NULL,498,.224841371263924,.585344789727805,-.347699899162058,.769505948149787,-.3199010721403,1.12601399132307,5,0
577,Munna,11,NULL,292,.264003813460993,-1.66375947503328,-.924928230720004,-.177860389921836,-.607371847441889,-1.52363311179791,5,0
578,Musharna,11,NULL,487,1.83050150134376,-.739470051158864,.357801394964319,1.0445477882351,.829982029066057,-1.35157810510174,5,0
579,Pidove,5,Flying,264,-.754219683662808,-.739470051158864,-.764587027509463,-1.12522672799346,-1.50571802025936,-.869824086352473,5,0
580,Tranquill,5,Flying,358,-.284270377297977,-.0616578069842894,-.379768139804166,-.697383865638533,-1.07451185730697,-.112782056889338,5,0
581,Unfezant,5,Flying,488,.42065358224927,1.10910879658998,.197460191753779,-.238980798829683,-.607371847441889,.850725980609198,5,0
582,Blitzle,7,NULL,295,-.950031894648155,-.585421813846461,-1.34181535906741,-.697383865638533,-1.43385032643396,.26573895784223,5,0
583,Zebstrika,7,NULL,497,.224841371263924,.646964084652766,-.347699899162058,.219422267979167,-.3199010721403,1.64217901141157,5,0
584,Roggenrola,12,NULL,280,-.558407472677462,-.123277101909251,.357801394964319,-1.46138897698662,-1.68538725482285,-1.83333212385101,5,0
585,Boldore,12,NULL,390,.0290291602785774,.80101232196517,.999166207806481,-.697383865638533,-1.14637955113237,-1.66127711715484,5,0
586,Gigalith,12,NULL,515,.616465793234617,1.72530174583959,1.80087222385918,-.391781821099299,.290974325375577,-1.48922211045867,5,0
587,Woobat,11,Flying,313,-.558407472677462,-1.04756652578367,-.98906471200422,-.544582843368916,-1.03857801039427,.128094952485296,5,0
588,Swoobat,11,Flying,425,-.0884581663126305,-.677850756233903,-.604245824298923,.127741654617397,-.607371847441889,1.5733570087331,5,0
589,Drilbur,8,NULL,328,-.362595261692115,.184819372715556,-1.08526943393054,-1.308587954717,-.966710316568876,-.00954905287163739,5,0
590,Excadrill,8,Steel,508,1.59552684816135,1.72530174583959,-.443904621088382,-.697383865638533,-.248033378314903,.678670973913031,5,0
591,Audino,5,NULL,445,1.32138975278186,-.585421813846461,.389869635606428,-.391781821099299,.506577406851769,-.628947076977839,5,0
592,AudinoMega Audino,5,Fairy,545,1.32138975278186,-.585421813846461,1.67259926129075,.219422267979167,1.94393128335972,-.628947076977839,5,0
593,Timburr,10,NULL,305,.224841371263924,.0307711354031526,-.604245824298923,-1.46138897698662,-1.32604878569586,-1.14511209706634,5,0
594,Gurdurr,10,NULL,405,.616465793234617,.80101232196517,.357801394964319,-1.00298591017777,-.787041082005382,-.973057090370173,5,0
595,Conkeldurr,10,NULL,505,1.399714637176,1.87934998315199,.6784838013854,-.544582843368916,-.248033378314903,-.801002083674006,5,0
596,Tympole,3,NULL,294,-.754219683662808,-.893518288471268,-1.08526943393054,-.697383865638533,-1.14637955113237,-.147193058228571,5,0
597,Palpitoad,3,Ground,384,.224841371263924,-.431373576534058,-.604245824298923,-.238980798829683,-.607371847441889,.024861948467596,5,0
598,Seismitoad,3,Ground,509,1.399714637176,.492915847340363,.0371189885432387,.372223290248784,.111305090812084,.196916955163763,5,0
599,Throh,10,NULL,465,1.98715127013204,.646964084652766,.357801394964319,-1.308587954717,.47064355993907,-.801002083674006,5,0
600,Sawk,10,NULL,465,.224841371263924,1.41720527121478,.0371189885432387,-1.308587954717,.111305090812084,.575437969895331,5,0
601,Sewaddle,4,Grass,310,-.950031894648155,-.801089346083826,-.123222214667302,-1.00298591017777,-.427702612878396,-.904235087691706,5,0
602,Swadloon,4,Grass,380,-.558407472677462,-.492992871459019,.51814259817486,-.697383865638533,.290974325375577,-.904235087691706,5,0
603,Leavanny,4,Grass,500,.224841371263924,.739393027040208,.197460191753779,-.0861797765600662,.290974325375577,.816314979269965,5,0
604,Venipede,4,Poison,260,-1.53746852760419,-1.04756652578367,-.475972861730491,-1.308587954717,-1.18231339804507,-.388070067603205,5,0
605,Whirlipede,4,Poison,360,-1.1458441056335,-.739470051158864,.806756763953833,-1.00298591017777,.255040478462879,-.732180080995539,5,0
606,Scolipede,4,Poison,485,-.362595261692115,.646964084652766,.486074357532752,-.544582843368916,-.104297990664108,1.50453500605463,5,0
607,Cottonee,1,Fairy,280,-1.1458441056335,-1.60214018010832,-.443904621088382,-1.09466652353954,-.787041082005382,-.0783710555501042,5,0
608,Whimsicott,1,Fairy,480,-.362595261692115,-.369754281609096,.357801394964319,.127741654617397,.111305090812084,1.64217901141157,5,0
609,Petilil,1,NULL,280,-.950031894648155,-1.35566300040848,-.764587027509463,-.0861797765600662,-.787041082005382,-1.31716710376251,5,0
610,Lilligant,1,NULL,480,.0290291602785774,-.585421813846461,.0371189885432387,1.13622840159687,.111305090812084,.747492976591498,5,0
611,Basculin,3,NULL,460,.0290291602785774,.400486904952921,-.283563417877842,.219422267979167,-.607371847441889,1.02278098730537,5,0
612,Sandile,8,Dark,292,-.754219683662808,-.215706044296693,-1.24561063714108,-1.15578693244738,-1.32604878569586,-.112782056889338,5,0
